record_id,text,label,label_name,language,word_count,char_count
AAA-01563,Hmm. Fine then. RAIN! I HATE YOU! NEVER RAIN AGAIN!,0,Non-Abusive,English,10,51
AAA-01564,are you studying or working?,0,Non-Abusive,English,5,28
AAA-01565,Mermaid.,0,Non-Abusive,English,1,8
AAA-01566,your perfect.,0,Non-Abusive,English,2,13
AAA-01567,RT @iDntWearCondoms: A woman never cheated unless a man drove her to do it... Men only cheat for new pussy,1,Abusive,English,20,106
AAA-01568,LMAO. Vista isn't that bad. I did hate it but on this computer I love it. You just need a faster laptop. Still using my n ...,0,Non-Abusive,English,27,125
AAA-01569,I hate projects like that!!,0,Non-Abusive,English,5,27
AAA-01570,@Mathanugg You mean the one I colored with crayons isn't copacetic?,0,Non-Abusive,English,11,67
AAA-01571,hate it all you want but its a hit record. And Jumpin Out the Window is by Ron Browz. I know its gotta be hot in NY.,1,Abusive,English,27,116
AAA-01572,RT @bjs5555: ELECT Democratic Nominee Charlie Brown @Govcharliebrown for #Gov of #TN DEFEAT (R) Gov. Bill Haslam! @UniteBlueTN http://t.co/&#8230;,0,Non-Abusive,English,19,146
AAA-01573,in my head :],0,Non-Abusive,English,4,13
AAA-01574,That sucks. Once Dec. 31st comes it'll prob be more awkward huh? Or maybe not since some people will be gone?,0,Non-Abusive,English,21,109
AAA-01575,"RT @ESPNNFL: For the 1st time in the Tom Brady era, the Patriots are in sole possession of last place in the AFC East http://t.co/zMkwGNzOCT",0,Non-Abusive,English,25,140
AAA-01576,What is the kindest most generous act you&;ve ever done?,0,Non-Abusive,English,10,56
AAA-01577,yeah i would say so.,0,Non-Abusive,English,5,20
AAA-01578,He may be the President but that doesn't necessarily mean he's in the sole position of power in regard to making such decisions.,0,Non-Abusive,English,23,128
AAA-01579,RT @Smiilze: I'm finally finished work. I'm going to have to chug this bottle of wine to catch up to you guys. Challenge accepted.,0,Non-Abusive,English,24,130
AAA-01580,My pussy ass car won't start.... It's scared of the cold....,1,Abusive,English,11,60
AAA-01581,Yeah im all alone currently waiting for timothy to get home. I miss him :(,0,Non-Abusive,English,15,74
AAA-01582,RT @ItsGirllCode: when other girls wear beanies they look cute & stylish but when i wear them i look like a member of a drug cartel who sel&#8230;,0,Non-Abusive,English,28,146
AAA-01583,"If you hate that kind of revisionism you'll probably hate ""Code Geass"". Japan is like the South when it comes to its war history.",0,Non-Abusive,English,24,129
AAA-01584,Good . hungry actually :),0,Non-Abusive,English,5,25
AAA-01585,RT @mtchll: Rock out with your cock out Jam out with your clam out,1,Abusive,English,14,66
AAA-01586,person was sweating like a guilty preacher in that person,0,Non-Abusive,English,10,56
AAA-01587,2 Spare ass annie tracks in 2 podcasts! What a joy ;) + I love Sufjan Stevens so was great to hear one of the Xmas tracks nice one,0,Non-Abusive,English,29,130
AAA-01588,i like one of my friends,0,Non-Abusive,English,6,24
AAA-01589,#NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http://t.co/R5wuXA9jB6,0,Non-Abusive,English,15,100
AAA-01590,Purple,0,Non-Abusive,English,1,6
AAA-01591,hi my name is nico and im a total studd ;D u2665,0,Non-Abusive,English,12,48
AAA-01592,Also you claim you won't change who you are. But I want you to change from a Guinea Pig into a monkey. Monkeys are awesome!!!,0,Non-Abusive,English,25,125
AAA-01593,RT @_lvrking: chris brown is trash.,0,Non-Abusive,English,6,35
AAA-01594,#Havok is one bad person wouldn't wanna mess with her #TNA IMPACT,0,Non-Abusive,English,12,65
AAA-01595,"RT @xsamanthaelaine: 1 good girl is worth 1,000 person & people still fail to realize that",0,Non-Abusive,English,16,90
AAA-01596,RT @Shimshammy: I just wanna ball my fist in your hair and shake the person right out of you.,0,Non-Abusive,English,19,93
AAA-01597,Bunch of hurt person & person on my IG timeline tonight.. Muhfuckas lame as hell b,0,Non-Abusive,English,16,82
AAA-01598,RT @IAmNiaRich: person screamed like a Lil person lol https://t.co/b1qBnDPxdv,0,Non-Abusive,English,10,76
AAA-01599,RT @ZitlalyL: It's okay chiquito &#128514; I'm not in the ghetto anymore &#128524;,0,Non-Abusive,English,13,82
AAA-01600,#BlessJesus The #Crown of HIS head to the sole of HIS feet,0,Non-Abusive,English,12,58
AAA-01601,not at all.,0,Non-Abusive,English,3,11
AAA-01602,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/1xTCOome3v,0,Non-Abusive,English,16,109
AAA-01603,@DebsFLPx I was lucky to be sensible and I've never had a fag or a drug. I'm pleased about that statistic. Yes I have a beer but that's all.,1,Abusive,English,29,140
AAA-01604,ha ha fucking ha,0,Non-Abusive,English,4,16
AAA-01605,"Dude was talmbout ""I don't know why everyone hates Nickelback!"" Because they're trash, that's why.",0,Non-Abusive,English,15,98
AAA-01606,How many different kinds of solitaire do you know how to play?,0,Non-Abusive,English,12,62
AAA-01607,hope that it'll work? haha,0,Non-Abusive,English,5,26
AAA-01608,@StephDaMARTIAN they made up endearing names for us like nigger spook & monkey,1,Abusive,English,13,78
AAA-01609,sucks that the Source link is wrong,0,Non-Abusive,English,7,35
AAA-01610,Can't stop eating graham crackers,0,Non-Abusive,English,5,33
AAA-01611,aww thankss yuu aree to,0,Non-Abusive,English,5,23
AAA-01612,I saw forest gump once and that was enough. Replacing a retard in with an old man does not constitute a new feature.,0,Non-Abusive,English,23,116
AAA-01613,Wow redskins don't want this,0,Non-Abusive,English,5,28
AAA-01614,Strong jaw ass person,0,Non-Abusive,English,4,21
AAA-01615,@heavensenttynae nd you kno how much I love clams lol,0,Non-Abusive,English,10,53
AAA-01616,I would agree with that! it would be funny if it wasn't pouring so damn much!,0,Non-Abusive,English,16,77
AAA-01617,"~santi~""",0,Non-Abusive,English,1,8
AAA-01618,wannabe fortune teller. backtracks his entire premise in the last 2 sentences: declare it dead but it'll live in a diff form,0,Non-Abusive,English,22,124
AAA-01619,@AbrehamDadi no person,0,Non-Abusive,English,3,22
AAA-01620,RT @EnglandBailey: Happy birthday to the nicest faggot ever &#128129; http://t.co/vZygNI9qtQ,1,Abusive,English,11,92
AAA-01621,*squak squak squak squak* Me: bird shut up!!! *squak* Alex: that was an act of defiance @Alextalksback,0,Non-Abusive,English,17,102
AAA-01622,That sucks. My furnace started making funny noises the other day and I almost had a panic attack. I don't deal with cold well :),0,Non-Abusive,English,25,128
AAA-01623,No. I tend to feel a self-importance but it's certianly not fake. I don't believe so :],0,Non-Abusive,English,17,87
AAA-01624,? no?,0,Non-Abusive,English,2,5
AAA-01625,Do you listen to christian rock?,0,Non-Abusive,English,6,32
AAA-01626,only in burgers.,0,Non-Abusive,English,3,16
AAA-01627,"RT @SSparklesDaily: The most beautiful women I've met have bruised souls, tired eyes, & quiet smiles. The survivors. The ones who know abo&#8230;",0,Non-Abusive,English,23,145
AAA-01628,im wearing a sweater and it's ike 80 degrees in my house,0,Non-Abusive,English,12,56
AAA-01629,Niggas aint worried bout other niggas messin wit dey hoes. Niggas worried boit hoes messin wit dey hoes,1,Abusive,English,18,103
AAA-01630,"im tryin to think the last time i saw him also..lol""",0,Non-Abusive,English,11,52
AAA-01631,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown",0,Non-Abusive,English,15,85
AAA-01632,My nicca @Elijahfnbaby swear he can see me in madden lol,0,Non-Abusive,English,11,56
AAA-01633,"you know...""queen"" is poet for ""bitch""",0,Non-Abusive,English,6,38
AAA-01634,well hate 2 tell ya it may b 2 late 4 @davidpatterson3 mayb he should stay @ church all day :-),0,Non-Abusive,English,21,95
AAA-01635,Im gonna take pole dancing classes would that make me slutty?,0,Non-Abusive,English,11,61
AAA-01636,Damn give me some dude! Me like the Generals poultry!,0,Non-Abusive,English,10,53
AAA-01637,idk who she is I just found the link on /b/ couldn't stop laughing and then thought 'omglol Fray would hate her roflrofl',0,Non-Abusive,English,23,121
AAA-01638,--- you may be working from the same book as me; I'm confiting pork bellies (and then a cryovac'd tenderloin) but in pig fat,0,Non-Abusive,English,24,124
AAA-01639,do you no about the muffen man??r,0,Non-Abusive,English,7,33
AAA-01640,I hate this game,0,Non-Abusive,English,4,16
AAA-01641,i have to do a list still. BUT I got the damn design done finally. Merry Exmas!,0,Non-Abusive,English,17,79
AAA-01642,@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af,0,Non-Abusive,English,14,83
AAA-01643,only my school wouldnt give kids their schedules... #ghetto,0,Non-Abusive,English,9,59
AAA-01644,Do you know anyone who was adopted as a child?,0,Non-Abusive,English,10,46
AAA-01645,"@hardball @now @hardball_chris now jimmy want to talk trash would've ,should've, could've now, Chris stop talking and spitting!!!!!!!!!!!!!!",0,Non-Abusive,English,18,140
AAA-01646,RT @WellDamnDymo: if you cant see when you have a real woman by yourside through thick and thin. then maybe you do deserve these hoes . #Si&#8230;,1,Abusive,English,27,146
AAA-01647,"- I gotta say I'm glad it works that way - I'd hate to be ""high"" all the time - I just want to be functional",0,Non-Abusive,English,26,108
AAA-01648,It's even better when each time you call Trimet the miles stay THE FUCKING SAME. Grr...,0,Non-Abusive,English,16,87
AAA-01649,if i were to die and be resurrected as an animal id be a howler monkey,0,Non-Abusive,English,16,70
AAA-01650,"""Is it duncan if it's I'm gonna be so....hug him...because I love him"" Backing out of the hate quotes? =P",0,Non-Abusive,English,20,105
AAA-01651,@ShainaRakia only great thing these bitches can offer &#128514;&#128514;&#128514;,1,Abusive,English,9,81
AAA-01652,' Elza M. Jones Was whipppppppen and drifting last night lol we was tu this ma niggah http://t.co/wAqAmR4BGU,1,Abusive,Hinglish,18,108
AAA-01653,What was your favorite birthday gift?,0,Non-Abusive,English,6,37
AAA-01654,What do you usually drink during dinner?,0,Non-Abusive,English,7,40
AAA-01655,You know you are in the ghetto when you see streets named Martin Luther King Jr & LittleJohn. #halp,0,Non-Abusive,English,19,99
AAA-01656,"Dis nicca @DB_Scooch went in on dat ""I Keep tryin""",0,Non-Abusive,English,10,50
AAA-01657,Do you loan people money?,0,Non-Abusive,English,5,25
AAA-01658,This niggga said I be branding bitches &#128569;&#128514;&#128514;&#128514;&#128514;&#128527;,1,Abusive,English,8,93
AAA-01659,@MarkB_LifeStyle @SportsCenter @Athletics Cant the Yankees make some last weeks moves??,0,Non-Abusive,English,11,87
AAA-01660,Cute dumb females trash.,0,Non-Abusive,English,4,24
AAA-01661,too many grown man out here worryin' about the friendzone....yall got priorities fucked my nig,1,Abusive,English,15,94
AAA-01662,$10 for water is better than the throat really i got for free the last time i was there.,0,Non-Abusive,English,19,88
AAA-01663,Have you ever been on the guestlist for any event?,0,Non-Abusive,English,10,50
AAA-01664,RT @nick_pertile: Oh my goodness do I hate Chinese people. really zipperheads,0,Non-Abusive,English,12,77
AAA-01665,suree might be a bit cuz im on thaaa phone,0,Non-Abusive,English,10,42
AAA-01666,Hate when hoes try to lead u on naw like lil bitch im coool,1,Abusive,English,14,59
AAA-01667,What do you think JUstin?,0,Non-Abusive,English,5,25
AAA-01668,@EricWithAHotDad bitch I'm done with school,1,Abusive,English,6,43
AAA-01669,"Dad brought me home a watermelon eegee, but I don't like it so it's going in the trash &#128686;",0,Non-Abusive,English,19,96
AAA-01670,@KenSuttling Yankees beat then in the Grapefruit league the other day.,0,Non-Abusive,English,11,70
AAA-01671,best high school memory?,0,Non-Abusive,English,4,24
AAA-01672,@mis_sarahd @basedpapi1017 tranny,0,Non-Abusive,English,3,33
AAA-01673,ummm.....ahhh hottt seniorrr(:,0,Non-Abusive,English,3,30
AAA-01674,are you currently taken?,0,Non-Abusive,English,4,24
AAA-01675,I have that dream. I have the gay husband already but apparently he's missing a gene.,0,Non-Abusive,English,16,85
AAA-01676,Little kids. I love em. School aged kids...NO THANK YOU! Especially not these grown ass kids nowadays! *smack* LoL.,0,Non-Abusive,English,19,115
AAA-01677,oh yeah I hate that stuff. My feminist side comes out big time. :),0,Non-Abusive,English,14,66
AAA-01678,It's a matter of pure weight ratios... A five ounce bird can not carry a one pound coconut!,0,Non-Abusive,English,18,91
AAA-01679,Hope you find a bitch with some ass that satisfies ya needs,1,Abusive,English,12,59
AAA-01680,depends if there are little kids about i dont trust lol,0,Non-Abusive,English,11,55
AAA-01681,OK now I seriously want to buy Nice List even though I know I'll never use it! DAMN YOU AND YOUR MARKETING PLOY,0,Non-Abusive,English,23,111
AAA-01682,My homeboy got a hoe number on house arrest ... i said that's good she won't ask to go anywhere,1,Abusive,English,20,95
AAA-01683,If you could eat dinner with any person dead or alive who would it be and where would you go?,0,Non-Abusive,English,20,93
AAA-01684,Shrug it off. :] haha no time to deal with petty bullshiz.,0,Non-Abusive,English,12,58
AAA-01685,Not at all. well i guess with timmy i am. he'll get me anything lol but not when I was a kid.,0,Non-Abusive,English,22,93
AAA-01686,Yeah okay let's just put a fire cracker in a cow pie and see what happens,0,Non-Abusive,English,16,73
AAA-01687,"RT @JakeG_BasedGod: ""Never go full retard""",0,Non-Abusive,English,6,42
AAA-01688,And if I'm lucky my whole town will shut down and I wont have to work and deal with shitty ass ppl tomorrow :),0,Non-Abusive,English,24,110
AAA-01689,"i think we should give the creater of the phrase ""HOW DID U MET YOUTUBE BITCH"" a million dollars.",0,Non-Abusive,English,19,97
AAA-01690,Tomorrow night Michigan State vs. North Dakota on the ice. Straight up. Loser buys dinner at The Publican. Game?,0,Non-Abusive,English,19,112
AAA-01691,@TroyAikman shut yo hoe ass up,1,Abusive,English,6,30
AAA-01692,you know what it really is i hate texting ever since i f'd up my keyboard so i only tweet from the web really so i forget :(,0,Non-Abusive,English,28,124
AAA-01693,@HalleyBrenks3 interesting #hick,0,Non-Abusive,English,3,32
AAA-01694,yeah. time zones are a bitch.,0,Non-Abusive,English,6,29
AAA-01695,Would you rather lose your memory or your vision?,0,Non-Abusive,English,9,49
AAA-01696,Don't have one really i guess,0,Non-Abusive,English,6,29
AAA-01697,really yeah,0,Non-Abusive,English,2,9
AAA-01698,@dan1ellep she going full person right now smh,0,Non-Abusive,English,8,46
AAA-01699,damn dude. nice find. awesome work in there.,0,Non-Abusive,English,8,44
AAA-01700,"@MattLaCasse His do not, until playoffs. But luckily, this means that any future kid will definitely root for the Yanks. #priorities",0,Non-Abusive,English,21,132
AAA-01701,#uppers loving the show this morning. Chris is directing the conversation beautifully. Make the teabaggers talk!,0,Non-Abusive,English,16,112
